Latitude,Longitude,Radius,Depth
42.9388,308.1196,6.5382,-2548.643311
42.9548,308.1228,16.0879,-2551.634033
42.89,308.0513,10.2696,-2545.213623
43.0228,308.2192,9.2542,-2563.503174
43.0168,308.1255,10.3385,-2552.2771
43.0314,308.2259,6.3907,-2563.343262
42.933,308.2941,26.1808,-2566.547363
43.128,308.08,11.2944,-2546.227051
43.0777,308.2161,17.059,-2560.361328
43.0596,308.1064,29.2639,-2553.258301
42.8683,308.0338,7.075,-2542.425049
43.1373,308.161,14.102,-2555.752441
42.8778,308.1078,11.0227,-2546.95874
42.9787,308.3021,17.5959,-2568.076904
43.0456,308.2264,10.7163,-2560.496094
43.0022,308.2423,6.7013,-2566.8396
42.9135,308.2597,8.7018,-2562.602051
43.0475,308.2294,7.307,-2560.795654
43.0207,308.2157,14.1869,-2562.865723
43.1069,308.2303,8.8786,-2562.258301
43.0093,308.2947,12.8147,-2571.088135
43.0435,308.0363,19.2343,-2549.991211
43.0235,308.1277,9.5309,-2552.496338
43.1362,308.062,9.9314,-2544.613525
43.0063,308.1546,6.3977,-2558.0271
42.936,308.069,8.3364,-2548.01001
43.0195,308.1795,11.9626,-2561.83374
43.0498,308.2521,20.8246,-2564.054932
43.0679,308.2753,12.8125,-2565.914307
42.9157,308.2641,23.879,-2563.799805
43.0583,308.2776,7.3601,-2567.134277
42.9848,308.2393,8.6272,-2562.381592
43.1177,308.2804,6.5256,-2565.272705
43.0967,308.1582,9.1549,-2555.515625
43.0776,308.0491,9.3613,-2545.315918
42.9834,308.2912,13.3558,-2566.98584
43.0864,308.2829,12.6421,-2567.259766
43.0158,308.1026,10.1107,-2554.559814
43.0371,308.2843,13.7819,-2568.469971
42.9352,308.1202,55.342,-2548.25293
42.9486,308.2244,8.9217,-2560.867676
43.0118,308.1568,33.2673,-2556.845947
43.0343,308.1361,10.735,-2555.588623
43.0744,308.1595,10.4941,-2555.694824
43.0515,308.1653,13.2972,-2556.60498
42.9859,308.2509,10.0579,-2560.068359
42.9434,308.2871,13.7148,-2563.431641
42.9452,308.1262,40.8273,-2549.583252
42.9143,308.2327,26.2527,-2558.821289
43.1318,308.1304,10.5926,-2553.864502
42.9864,308.1338,9.3142,-2552.650146
43.0094,308.2039,12.8773,-2561.823975
42.9993,308.1306,7.626,-2556.33374
43.0787,308.2439,11.5083,-2563.855713
42.8693,308.0552,7.6004,-2544.539307
43.1233,308.13,5.911,-2553.924072
42.9242,308.2307,8.7435,-2561.327637
43.0456,308.0392,17.7137,-2548.211914
42.9542,308.1459,9.6378,-2552.17334
43.0162,308.0913,21.8893,-2550.233887
43.0166,308.0531,11.9789,-2547.281738
42.9522,308.2208,15.9555,-2562.85791
42.9178,308.3004,9.8187,-2563.207031
42.95,308.2225,8.3036,-2560.706055
42.9797,308.2389,8.428,-2561.976563
43.0855,308.2607,11.3333,-2563.894287
42.867,308.0566,20.015,-2543.472656
42.9326,308.1606,9.1543,-2555.745605
43.1227,308.2796,11.1912,-2575.366455
43.0004,308.2027,13.1893,-2563.765869
42.9648,308.2589,9.0386,-2566.169434
43.003,308.2133,14.1135,-2563.636963
42.9722,308.1997,12.0397,-2557.788086
42.9731,308.2898,12.7235,-2567.105957
42.963,308.1694,12.0893,-2553.432373
42.8937,308.1784,10.0281,-2550.702881
43.0728,308.0648,6.5795,-2545.582031
43.058,308.0544,8.6159,-2547.772949
43.1209,308.2401,11.0423,-2559.356445
42.9366,308.0489,8.3007,-2547.622314
42.8742,308.2961,19.125,-2564.602051
43.0332,308.0405,9.0988,-2544.700439
42.9791,308.2054,7.3052,-2557.393555
43.0713,308.2999,8.1891,-2571.337891
42.9483,308.0715,7.3415,-2542.206299
43.072,308.1013,12.1903,-2546.623535
43.0345,308.2938,29.5082,-2568.774658
43.1092,308.2992,24.5182,-2565.481689
43.1571,308.1687,8.0803,-2556.270996
42.9822,308.163,7.2749,-2557.120605
42.8996,308.273,8.0785,-2562.017822
42.9491,308.2371,33.6606,-2563.93457
43.1365,308.1402,25.7973,-2554.523438
42.9208,308.0298,12.5456,-2544.971924
42.8975,308.167,6.687,-2551.624023
42.9724,308.0626,14.5752,-2548.243652
43.1328,308.2999,21.2541,-2564.780518
43.0136,308.0255,12.186,-2544.611084
42.9794,308.2579,28.5196,-2562.375977
43.0063,308.224,9.0483,-2562.948975
42.9037,308.2697,55.8148,-2562.072998
43.0228,308.1146,14.8756,-2547.95874
43.0611,308.042,32.4575,-2549.041992
43.0312,308.2652,17.9979,-2566.374023
43.0817,308.2568,9.0815,-2564.606689
43.1487,308.1882,11.8599,-2559.032471
43.0346,308.2087,7.5375,-2563.726807
42.8944,308.2343,7.9937,-2560.49707
43.1269,308.2921,9.8575,-2562.921631
43.0603,308.1894,11.8708,-2558.820068
43.1309,308.0556,7.7004,-2543.717773
43.0036,308.2649,21.5711,-2569.225098
43.0596,308.1509,6.6576,-2554.837891
42.867,308.107,7.3382,-2547.55249
42.9612,308.2192,9.5788,-2559.409912
43.0098,308.153,24.2126,-2560.28833
42.9837,308.1779,26.1891,-2556.008789
42.8885,308.0627,6.8247,-2546.847168
42.9004,308.2953,24.2758,-2563.416504
43.1191,308.2627,9.0089,-2561.729736
43.0118,308.2793,10.0929,-2577.873291
42.986,308.23,17.9134,-2559.831299
42.9926,308.2541,29.0493,-2566.254883
43.0918,308.2683,10.5298,-2564.439453
43.1479,308.1454,21.1545,-2552.177002
43.0547,308.1847,10.3562,-2559.268066
43.0496,308.0285,12.679,-2547.074951
43.0066,308.148,28.5701,-2556.216309
43.0865,308.2975,9.5709,-2567.49585
43.1072,308.2606,12.5812,-2561.530029
43.0972,308.2454,16.3599,-2561.497314
42.8831,308.1188,9.3176,-2548.9646
43.0203,308.3003,17.6894,-2572.183105
43.074,308.2854,11.6276,-2566.148193
43.0774,308.2382,20.1062,-2562.120117
43.019,308.2096,9.8832,-2562.352783
42.9605,308.2093,15.5613,-2557.582031
43.1374,308.2267,11.7534,-2560.321533
42.9675,308.3041,7.2301,-2568.668701
42.9065,308.2699,7.6895,-2562.093262
43.0354,308.1424,26.8578,-2557.799072
42.9727,308.2176,9.9335,-2557.695068
42.9922,308.068,12.2334,-2548.193604
42.9829,308.1063,10.3087,-2548.497314
43.0716,308.2647,9.5903,-2565.224609
43.0689,308.214,10.6825,-2560.191406
42.9164,308.1651,7.6765,-2551.635498
43.0025,308.2188,8.3782,-2563.073975
43.0107,308.0443,15.9465,-2545.993164
43.0365,308.1428,8.0952,-2557.036621
42.9037,308.1402,23.5063,-2548.859375
42.9986,308.2721,12.3675,-2569.77002
42.9504,308.1488,12.5706,-2552.025879
42.9509,308.0508,9.9745,-2547.457275
42.9432,308.1065,10.0996,-2547.59082
42.9788,308.2939,12.6941,-2568.00293
42.9761,308.2736,7.9739,-2564.860352
43.1168,308.3021,10.1206,-2564.707031
43.1013,308.242,69.7233,-2562.914551
42.9741,308.1197,10.3902,-2550.066895
43.129,308.2621,15.616,-2561.61499
43.1156,308.123,7.1087,-2552.239258
42.9979,308.2111,11.4113,-2564.696045
43.0733,308.0771,10.313,-2542.587646
42.9789,308.1214,35.3802,-2550.303955
43.1074,308.1562,12.3702,-2556.592529
43.0601,308.1525,12.3267,-2556.177246
43.0854,308.1168,9.2,-2550.319336
43.1054,308.1577,9.5645,-2555.235596
42.9724,308.2291,9.1434,-2560.337646
42.9604,308.0782,9.1748,-2545.899658
42.8978,308.1425,7.9005,-2548.525635
42.98,308.2465,11.6973,-2562.900635
43.0257,308.157,24.4105,-2556.94458
43.0086,308.2779,7.704,-2571.973389
43.0609,308.0956,14.0434,-2550.678955
43.0787,308.1313,7.3281,-2552.412598
42.8839,308.0524,11.7621,-2546.104492
43.1211,308.1419,6.3172,-2554.967529
42.9717,308.2276,12.1612,-2559.355713
43.1087,308.0762,7.9221,-2543.531738
43.1553,308.0587,11.7079,-2542.900146
43.155,308.2076,8.4042,-2558.549072
42.893,308.0566,7.6802,-2546.362061
43.0336,308.1387,8.8182,-2555.891113
42.9271,308.1221,12.0208,-2548.530029
42.9189,308.2385,10.3141,-2561.635498
42.9729,308.3056,10.2035,-2567.801514
42.8709,308.0627,9.2043,-2546.532471
43.0443,308.0377,8.1444,-2546.506592
43.1335,308.1846,7.8508,-2561.036865
42.9883,308.2273,6.5187,-2562.179199
42.9522,308.0958,15.3617,-2545.056396
42.9151,308.0467,9.3219,-2544.746826
43.0872,308.2114,12.3585,-2562.258789
43.0003,308.1863,10.2164,-2560.364258
43.022,308.2703,10.8095,-2571.678467
42.9116,308.1184,9.8135,-2549.640381
43.1197,308.2517,24.6506,-2560.769043
43.0256,308.2114,6.6086,-2564.267822
43.0839,308.0393,7.1615,-2545.387451
43.0332,308.1828,22.9832,-2560.604492
43.0569,308.2051,7.8056,-2560.313232
42.9753,308.2499,10.4581,-2562.555664
43.0157,308.263,7.7656,-2570.93457
43.0326,308.2455,8.4055,-2574.69751
43.008,308.2584,8.6491,-2569.019531
42.9734,308.2428,7.3804,-2561.878174
43.0888,308.137,7.3598,-2553.324951
43.1225,308.0802,11.0055,-2544.458496
43.0215,308.2705,7.5765,-2571.659912
42.9785,308.2863,12.3459,-2567.054932
43.0299,308.1364,31.7127,-2554.773193
43.024,308.0543,11.2063,-2547.496582
43.0849,308.267,10.5848,-2564.751709
43.0563,308.266,20.4147,-2565.699219
43.0477,308.149,26.4332,-2554.307861
43.143,308.0858,18.5262,-2548.23584
43.0981,308.1958,11.1835,-2558.976318
43.0858,308.0364,9.9011,-2544.431885
43.0769,308.1727,7.4098,-2563.174316
42.9506,308.2128,7.9571,-2558.547363
43.0119,308.1709,8.6976,-2559.516602
43.0154,308.2589,12.9039,-2569.044189
43.0918,308.2984,9.0762,-2568.435059
43.0344,308.1981,9.7201,-2561.104004
42.9538,308.1202,6.9038,-2550.359375
43.1278,308.2414,11.4461,-2560.45874
42.8908,308.1737,5.9257,-2549.600586
42.8821,308.0365,22.8402,-2543.91626
42.938,308.0782,5.8515,-2547.994141
43.0404,308.029,28.0604,-2544.766113
43.033,308.254,8.3477,-2560.970459
43.0504,308.2034,7.9097,-2561.797607
43.156,308.1299,8.6633,-2552.040527
43.0196,308.1383,8.4534,-2553.171875
43.1158,308.2725,8.8843,-2565.196045
42.914,308.2436,13.6004,-2560.658691
43.1162,308.1091,9.5089,-2551.340332
43.0152,308.0591,8.2414,-2548.209961
43.0814,308.0261,6.5382,-2543.140137
42.9287,308.0465,6.5566,-2548.373291
42.9355,308.1347,6.1655,-2555.119385
43.0728,308.2203,22.8188,-2561.710938
43.142,308.2805,10.9394,-2563.006348
43.1151,308.102,8.4088,-2550.785889
42.8932,308.2032,8.9429,-2553.845215
42.8956,308.0226,10.2274,-2544.27002
43.0204,308.0506,8.5119,-2547.230713
43.0121,308.2681,18.0915,-2571.209717
43.026,308.0531,8.215,-2545.205322
43.0821,308.0939,15.9727,-2548.192383
42.8771,308.2788,9.9603,-2561.293945
42.9456,308.2093,8.6252,-2557.61377
43.138,308.279,10.5395,-2565.102783
42.9462,308.075,26.5535,-2550.870361
42.8935,308.1803,14.1058,-2551.077393
42.8759,308.1319,32.1845,-2549.931885
43.0163,308.051,13.1366,-2547.558594
43.0751,308.0959,9.0844,-2545.926758
42.9211,308.2152,10.6573,-2556.654053
43.1311,308.0641,16.8786,-2543.956787
42.9506,308.2754,19.4897,-2563.531738
42.993,308.2993,9.2449,-2569.707031
43.0926,308.1165,28.5002,-2548.935547
42.934,308.1596,9.8535,-2555.314697
43.1437,308.1466,9.5059,-2551.989258
43.0187,308.222,7.6573,-2563.413574
42.9078,308.2392,8.4014,-2559.983643
43.0196,308.2622,11.1457,-2570.727051
43.0786,308.1689,10.0753,-2557.068604
43.059,308.1953,23.9618,-2559.37207
43.0276,308.2067,17.113,-2562.87915
42.9344,308.2494,8.3348,-2561.579834
42.9676,308.2555,6.4795,-2564.679199
43.0194,308.2954,10.6819,-2570.9729
43.0139,308.185,10.867,-2562.920898
42.9725,308.0582,7.4568,-2547.936523
42.9826,308.2059,13.51,-2558.969238
43.1127,308.0266,8.0695,-2529.999268
42.9432,308.2741,7.1506,-2563.057617
42.8869,308.1848,6.7172,-2549.591064
43.1139,308.0969,6.6476,-2549.049072
42.9907,308.277,16.9196,-2566.18042
43.0605,308.2189,23.4366,-2561.454834
43.1518,308.0833,8.1009,-2544.941162
43.0372,308.22,22.4385,-2563.97998
42.9492,308.0262,9.3464,-2543.975342
42.9016,308.2577,8.7229,-2561.0979
42.932,308.1371,11.6276,-2549.602295
43.0017,308.125,8.8057,-2554.555664
43.0588,308.0625,7.6902,-2556.808594
42.9731,308.1864,12.0002,-2560.898682
43.1455,308.292,12.2074,-2564.098633
42.883,308.1647,20.6763,-2554.991699
43.1009,308.2952,24.2773,-2565.150391
42.974,308.2674,6.6128,-2565.733398
42.8642,308.0978,10.0597,-2546.461182
43.0415,308.0998,11.1486,-2548.131348
43.043,308.0311,6.108,-2545.570068
42.9289,308.2133,11.1627,-2557.108887
43.0445,308.1582,11.6665,-2555.601807
43.0096,308.2867,14.033,-2569.810059
42.8627,308.2482,14.7748,-2564.693604
42.9935,308.2107,24.488,-2563.27417
43.1125,308.2247,9.2256,-2559.994385
43.0429,308.1981,8.053,-2560.259766
43.1042,308.2362,26.0042,-2563.326904
43.0088,308.2465,11.3597,-2567.266602
43.094,308.1893,8.9935,-2557.933838
42.9876,308.1585,12.9085,-2555.35498
42.9803,308.154,10.5458,-2554.400146
43.0287,308.2324,7.0994,-2565.669189
43.1323,308.231,8.6047,-2559.964111
42.9963,308.2583,11.3456,-2566.854492
43.0036,308.1044,11.1835,-2552.25293
42.99,308.2068,8.6748,-2562.570068
43.1114,308.2488,9.2477,-2561.753662
43.1436,308.1678,10.0031,-2556.527832
42.9077,308.0818,12.7633,-2546.391846
42.8759,308.0899,13.6498,-2550.393066
42.8812,308.1681,12.7864,-2557.272217
42.917,308.2525,10.2659,-2561.910889
43.0345,308.2756,7.7041,-2568.158691
42.9799,308.1514,11.4971,-2554.39502
43.1138,308.0263,9.7671,-2528.302734
42.9678,308.2322,11.5162,-2560.986816
42.9991,308.1676,9.5649,-2558.520752
42.9933,308.2682,21.8248,-2566.912354
42.9362,308.1305,9.4434,-2549.636475
43.0428,308.2989,22.8675,-2569.446533
42.9242,308.1629,8.7775,-2554.105469
42.9462,308.0779,8.0461,-2556.951904
43.0581,308.1798,26.7321,-2555.79834
42.898,308.2791,24.4131,-2561.364502
42.9753,308.1152,10.0659,-2548.778564
42.8769,308.1737,8.0614,-2549.631592
43.0113,308.3076,7.3402,-2571.513428
42.8701,308.1069,13.371,-2548.17041
43.022,308.1711,10.5702,-2561.149414
43.0578,308.0453,7.1262,-2549.261475
42.9835,308.2672,18.0992,-2563.105957
42.884,308.1814,9.5554,-2549.774658
42.9926,308.0826,9.8514,-2548.604492
42.9604,308.1568,8.9733,-2553.17627
43.1234,308.0846,8.4643,-2551.772217
43.0092,308.1619,8.5809,-2557.429932
42.9472,308.2126,8.408,-2560.664795
43.1502,308.1325,31.8786,-2550.686035
43.0491,308.21,8.8478,-2559.931396
42.9729,308.255,7.3078,-2563.001221
42.9176,308.2464,5.7051,-2560.514893
42.871,308.2893,25.1401,-2564.746094
43.0347,308.1665,7.3578,-2557.553223
43.0058,308.27,19.2196,-2571.807617
43.1178,308.208,22.8419,-2560.119141
42.96,308.248,8.5397,-2563.079346
42.898,308.1811,34.9536,-2552.436523
42.8751,308.1658,25.8588,-2548.119141
43.1329,308.1827,22.27,-2558.942871
43.1099,308.1942,6.1346,-2558.624268
43.0337,308.1179,8.9468,-2551.140869
42.8756,308.0736,7.8265,-2547.88208
42.9656,308.3051,30.7036,-2567.898193
42.9176,308.2831,24.4291,-2566.595703
43.0162,308.2786,31.1307,-2570.573486
42.8863,308.2905,12.5855,-2566.111328
42.8825,308.047,11.5533,-2546.388428
43.055,308.1552,5.8958,-2555.568604
42.9674,308.0984,26.0322,-2547.804932
43.0666,308.3053,8.4601,-2570.623291
43.0965,308.1329,8.4955,-2551.359375
43.0953,308.198,11.686,-2559.416504
42.9363,308.218,10.1502,-2556.482422
43.1465,308.0695,25.1603,-2559.456543
43.071,308.0819,9.4515,-2545.388672
43.1087,308.1339,33.0303,-2551.718506
42.977,308.2678,8.8384,-2563.988525
42.9604,308.1685,7.1932,-2552.585938
42.9315,308.1165,7.6441,-2548.682617
42.9605,308.212,14.1545,-2558.088867
43.1381,308.2501,8.2075,-2561.134766
42.9344,308.0694,12.5909,-2547.117188
43.0133,308.2122,9.2432,-2561.208008
43.0413,308.0803,8.4553,-2547.315674
42.9611,308.1897,24.1489,-2554.554443
42.8804,308.0367,14.4254,-2544.603271
43.0113,308.1747,7.4211,-2561.24707
42.8714,308.1943,7.6351,-2554.091064
42.9584,308.0486,9.5598,-2545.873535
42.9668,308.2612,6.272,-2565.973389
42.9995,308.1733,9.7849,-2559.748047
43.1305,308.2508,18.4476,-2560.329102
43.1433,308.2491,13.0753,-2562.77002
43.0946,308.1249,25.2903,-2552.016602
43.0199,308.2633,9.7073,-2570.704346
42.8637,308.1674,7.1722,-2549.329834
43.1237,308.2914,9.217,-2561.960205
43.0859,308.1285,20.5439,-2551.40332
43.1464,308.2821,6.9772,-2563.329346
42.8979,308.2829,11.9329,-2563.861816
43.0122,308.2655,9.5822,-2570.587402
43.1207,308.0443,9.5201,-2540.754395
42.9489,308.1035,11.6545,-2548.158447
42.94,308.1482,6.0131,-2552.124268
43.0038,308.1921,14.4477,-2562.295654
43.0345,308.2498,7.3304,-2556.013428
43.1164,308.0844,8.6519,-2547.070557
43.026,308.1726,11.545,-2558.681641
42.8627,308.0742,8.7274,-2544.440186
42.9665,308.131,6.157,-2550.92334
43.0002,308.1202,9.1918,-2554.668457
43.0071,308.2089,18.1775,-2562.62793
43.0172,308.3025,7.9889,-2571.116699
43.0658,308.1367,9.6153,-2554.781006
43.0624,308.1291,11.9925,-2553.308105
43.0054,308.0836,10.4645,-2550.301514
42.9691,308.2873,9.1274,-2567.603516
42.8753,308.2539,24.0122,-2561.015381
43.0416,308.0956,13.6184,-2548.561035
42.9979,308.3085,9.862,-2569.536865
43.0583,308.1552,9.6729,-2555.556396
42.938,308.093,10.1086,-2546.531494
42.8826,308.0508,8.5799,-2546.197998
42.907,308.1495,9.306,-2549.238037
43.1373,308.1313,14.3647,-2552.428467
43.127,308.138,12.8001,-2552.124512
42.8934,308.0833,6.2373,-2547.590088
42.8796,308.2874,29.4401,-2564.361328
42.9437,308.0228,7.6201,-2544.268799
42.9643,308.2665,8.7353,-2566.564453
42.9135,308.1872,8.0977,-2552.150391
42.8649,308.1574,6.8855,-2548.20166
43.084,308.1317,8.3028,-2550.946777
43.0083,308.0623,25.655,-2547.825439
42.9176,308.1604,9.4081,-2550.520508
42.9412,308.0347,7.3832,-2545.763184
42.9657,308.0972,7.2364,-2550.077637
43.0019,308.2246,6.5329,-2563.520508
43.0142,308.15,27.778,-2556.380859
43.0457,308.0667,8.4676,-2546.571289
42.9137,308.0383,9.3711,-2545.063965
43.0377,308.1563,9.4458,-2557.19458
42.8863,308.2876,7.3657,-2562.938232
42.9974,308.082,5.9999,-2553.222656
43.0495,308.1042,11.6194,-2550.880127
42.9123,308.0872,8.5969,-2547.133057
43.1423,308.0806,16.4402,-2543.268066
43.1148,308.1736,7.3179,-2558.024902
42.9617,308.0969,8.9417,-2549.297363
42.978,308.3083,7.2404,-2568.023926
43.0593,308.0908,9.9463,-2550.270264
42.9324,308.1044,8.4196,-2546.390137
42.9203,308.2292,13.7026,-2561.381592
43.115,308.2786,13.9758,-2564.434082
43.0679,308.1941,7.3015,-2558.352539
43.0639,308.2875,8.6931,-2567.539063
42.9273,308.0571,9.7444,-2546.299561
42.9658,308.2193,34.5278,-2559.193604
42.8829,308.1478,28.4415,-2547.866211
42.9732,308.189,13.0942,-2559.763428
42.9843,308.2062,10.3223,-2559.670654
42.8892,308.0763,7.9049,-2546.839111
42.9914,308.2012,28.2302,-2562.570313
43.009,308.2252,7.5137,-2562.39917
43.0821,308.0445,6.3808,-2545.887939
43.1267,308.1414,7.8709,-2553.577148
43.0341,308.2892,9.7331,-2567.869385
43.0516,308.0823,10.7921,-2547.081299
42.9683,308.2154,10.2319,-2556.167725
43.0026,308.2547,8.5555,-2567.756592
43.0233,308.2007,26.395,-2562.833252
43.1006,308.1722,13.3781,-2557.211426
43.1561,308.1094,18.1041,-2549.446289
43.0809,308.0396,6.7673,-2544.544189
42.9903,308.2154,51.7726,-2564.963379
42.8716,308.1899,10.0685,-2552.143555
43.1264,308.2823,9.0265,-2564.587646
42.9272,308.2635,8.2036,-2562.699951
43.0511,308.2998,29.0082,-2567.148193
43.0301,308.2742,15.4246,-2568.155518
43.0444,308.1114,7.3403,-2547.282715
43.0518,308.2285,8.1756,-2560.455322
42.9857,308.126,8.5394,-2551.864014
42.9294,308.2321,8.8963,-2559.25415
43.0922,308.0479,7.1883,-2548.168701
42.971,308.2675,8.6152,-2566.255615
43.0104,308.2489,24.5684,-2567.504395
42.8885,308.172,7.8201,-2549.914063
42.9882,308.2831,10.869,-2568.596924
43.104,308.1598,5.8074,-2556.136963
43.0718,308.16,8.2679,-2556.241699
43.1339,308.1317,11.5097,-2553.918701
42.9866,308.0339,10.791,-2542.792236
42.8878,308.1204,7.7071,-2552.580566
42.9771,308.1811,10.2724,-2557.21582
43.0102,308.1795,9.0171,-2562.511475
42.9183,308.2166,7.3113,-2557.465332
43.0486,308.19,11.4375,-2559.53833
43.0948,308.1541,7.1248,-2553.889893
43.0552,308.1462,30.1443,-2551.644043
43.0128,308.3062,11.2351,-2571.762939
43.13,308.1675,7.9447,-2557.154541
43.1484,308.2704,14.8997,-2562.654297
43.0428,308.2541,24.355,-2564.692383
43.0563,308.1673,7.5362,-2555.200195
42.9744,308.2646,13.4035,-2563.585938
43.0781,308.0954,9.3716,-2547.270264
43.0082,308.2618,8.1344,-2569.397705
43.0454,308.1082,7.3462,-2548.600586
43.1246,308.1108,8.1141,-2553.068359
42.8878,308.168,8.7602,-2546.987061
42.9469,308.0622,7.8954,-2546.028076
42.9536,308.3077,11.6783,-2566.538086
42.9101,308.2491,19.8811,-2560.133301
42.9765,308.2931,8.454,-2567.750244
43.0781,308.1272,11.203,-2552.098145
43.1543,308.2773,6.5725,-2562.678467
43.0347,308.042,7.8765,-2544.574951
42.9016,308.166,11.2982,-2549.60376
43.0593,308.0829,9.2457,-2543.119629
43.0194,308.0268,10.5939,-2543.768311
42.8876,308.2703,9.2324,-2570.090088
42.9454,308.204,27.1386,-2557.498779
42.883,308.0305,8.1041,-2544.0979
43.0443,308.0997,28.7161,-2549.943359
42.9167,308.0481,9.8854,-2547.52832
43.0282,308.2055,10.3484,-2563.952148
42.9054,308.1508,28.6443,-2549.977539
42.8823,308.0654,8.4047,-2549.680664
43.0542,308.2139,7.4262,-2561.170166
43.0664,308.0871,8.3979,-2547.720459
42.9224,308.1128,11.6583,-2546.787109
42.924,308.1008,9.2364,-2547.765137
43.1417,308.0826,5.8807,-2545.427734
42.9377,308.066,30.0043,-2549.284912
42.9366,308.2219,7.6744,-2556.618896
43.1316,308.1506,8.036,-2552.614014
43.1081,308.3049,5.9681,-2564.450928
43.0918,308.0534,32.6458,-2545.107178
